Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Age_Group,Income_Tier,Churn_Risk,Customer_Value_Segment,Family_Status,Marital_Status_Label,Education_Level_Label,Tenure_Segment,Main_Product_Category,MntTotal_Calculated,Total_Campaigns_Accepted,Campaign_Engagement,First_Accepted_Campaign
33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,31,2450,0,0,1,0,0,0,0,0,0,1,65,59,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,No Children,Single,PhD,Established,Wines,71,0,Never Accepted,No Acceptance
66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,64,2611,0,1,0,0,0,0,0,0,0,1,1138,1115,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Married,PhD,Established,Wines,1161,0,Never Accepted,No Acceptance
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,0,1,0,0,0,0,0,0,1,0,41,23,1,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Married,Master,Long-term Member,Wines,59,1,Occasional Responder,Campaign 3
22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2523,0,0,0,1,0,0,0,1,0,0,25,17,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,Established,Wines,33,0,Never Accepted,No Acceptance
62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,60,2814,1,0,0,0,0,0,0,1,0,0,807,668,0,Senior (46-60),Medium Income,At-Risk (31-60d),Gold Spender,Large Family (>1 Kid),Divorced,Graduation,Long-term Member,Wines,946,0,Never Accepted,No Acceptance
75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,52,2729,1,0,0,0,0,0,0,1,0,0,1412,1382,3,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Divorced,Graduation,Long-term Member,Wines,1442,3,Campaign Enthusiast,Campaign 1
30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2753,0,1,0,0,0,0,0,1,0,0,41,20,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,GoldProds,62,0,Never Accepted,No Acceptance
83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,55,2642,0,0,0,1,0,0,0,1,0,0,1552,1430,1,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Together,Graduation,Long-term Member,Wines,1674,1,Occasional Responder,Campaign 5
68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,32,2847,0,0,1,0,0,0,0,1,0,0,1500,1462,0,Middle-Aged (31-45),High Income,Inactive (>60d),Gold Spender,No Children,Single,Graduation,Long-term Member,MeatProducts,1538,0,Never Accepted,No Acceptance
41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,34,2363,1,0,0,0,0,0,0,1,0,0,121,103,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,No Children,Divorced,Graduation,New Member,MeatProducts,139,0,Never Accepted,No Acceptance
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2,Senior (46-60),Medium Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,1182,2,Occasional Responder,Campaign 2
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,0,0,0,1,0,0,0,0,0,1,493,479,0,Elderly (>60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Together,PhD,Established,Wines,507,0,Never Accepted,No Acceptance
27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,47,2477,0,0,0,1,0,0,1,0,0,0,15,12,1,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Together,Basic,Established,MeatProducts,18,1,Occasional Responder,Campaign 3
82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,68,2390,1,0,0,0,0,0,0,1,0,0,767,594,0,Elderly (>60),High Income,At-Risk (31-60d),Gold Spender,No Children,Divorced,Graduation,New Member,Wines,940,0,Never Accepted,No Acceptance
44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2530,0,1,0,0,0,0,0,1,0,0,39,36,0,Senior (46-60),Medium Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Married,Graduation,Established,Wines,42,0,Never Accepted,No Acceptance
84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,50,2172,1,0,0,0,0,0,0,1,0,0,972,754,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Divorced,Graduation,New Member,MeatProducts,1190,0,Never Accepted,No Acceptance
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,0,0,0,0,1,0,0,1,0,0,37,30,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Widow,Graduation,Long-term Member,Wines,44,0,Never Accepted,No Acceptance
33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,44,2336,0,1,0,0,0,0,0,0,1,0,12,8,1,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,Master,New Member,Wines,16,1,Occasional Responder,Campaign 3
71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,63,2353,0,1,0,0,0,0,0,1,0,0,827,819,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Married,Graduation,New Member,Wines,835,0,Never Accepted,No Acceptance
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,0,1,0,0,0,0,0,1,0,0,1350,1257,2,Middle-Aged (31-45),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,Wines,1443,2,Occasional Responder,Campaign 3
69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,54,2403,0,0,1,0,0,0,0,0,0,1,1029,1029,0,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,No Children,Single,PhD,New Member,MeatProducts,1029,0,Never Accepted,No Acceptance
72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,46,2769,0,1,0,0,0,0,0,1,0,0,1166,1144,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Married,Graduation,Long-term Member,Wines,1188,0,Never Accepted,No Acceptance
60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,44,2713,0,0,1,0,0,0,0,0,0,1,1265,1253,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Single,PhD,Long-term Member,Wines,1277,0,Never Accepted,No Acceptance
38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,42,2371,0,0,1,0,0,0,0,1,0,0,39,29,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Single,Graduation,New Member,Wines,49,0,Never Accepted,No Acceptance
50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,65,2573,0,1,0,0,0,0,0,1,0,0,89,79,1,Elderly (>60),Medium Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,Graduation,Established,Wines,99,1,Occasional Responder,Campaign 4
68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,51,2723,0,1,0,0,0,0,0,0,0,1,1622,1574,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Married,PhD,Long-term Member,MeatProducts,1670,0,Never Accepted,No Acceptance
65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,77,2472,0,1,0,0,0,0,0,0,1,0,892,884,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Married,Master,Established,Wines,900,0,Never Accepted,No Acceptance
46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,72,2423,0,0,0,1,0,0,0,0,0,1,387,349,0,Elderly (>60),Medium Income,At-Risk (31-60d),Silver Spender,Large Family (>1 Kid),Together,PhD,Established,Wines,425,0,Never Accepted,No Acceptance
78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,63,2798,0,1,0,0,0,0,0,1,0,0,2092,2031,1,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Married,Graduation,Long-term Member,MeatProducts,2153,1,Occasional Responder,Campaign 4
62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,51,2258,0,0,0,0,1,0,0,0,0,1,595,554,0,Senior (46-60),Medium Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Widow,PhD,New Member,Wines,636,0,Never Accepted,No Acceptance
28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,42,2284,0,1,0,0,0,0,0,1,0,0,51,45,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Married,Graduation,New Member,Wines,57,0,Never Accepted,No Acceptance
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,42,2742,0,1,0,0,0,0,0,0,0,1,20,15,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Married,PhD,Long-term Member,Wines,25,0,Never Accepted,No Acceptance
51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,53,2707,0,1,0,0,0,0,0,1,0,0,429,364,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,494,0,Never Accepted,No Acceptance
54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,51,2836,0,0,1,0,0,0,0,1,0,0,551,409,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,693,0,Never Accepted,No Acceptance
79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,60,2567,0,1,0,0,0,0,0,1,0,0,1319,1290,0,Senior (46-60),High Income,Inactive (>60d),Gold Spender,No Children,Married,Graduation,Established,MeatProducts,1348,0,Never Accepted,No Acceptance
31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,2629,1,0,0,0,0,0,0,1,0,0,42,33,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Divorced,Graduation,Established,MeatProducts,51,0,Never Accepted,No Acceptance
72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,58,2748,0,0,0,1,0,0,0,1,0,0,1699,1466,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Together,Graduation,Long-term Member,Wines,1932,0,Never Accepted,No Acceptance
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0,Middle-Aged (31-45),Medium Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Single,PhD,Long-term Member,Wines,990,0,Never Accepted,No Acceptance
35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2227,0,1,0,0,0,1,0,0,0,0,27,24,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,2n Cycle,New Member,Wines,30,0,Never Accepted,No Acceptance
48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,45,2768,0,1,0,0,0,0,0,1,0,0,216,178,0,Middle-Aged (31-45),Medium Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,254,0,Never Accepted,No Acceptance
29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,50,2463,0,0,1,0,0,0,0,0,1,0,18,7,1,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Single,Master,Established,GoldProds,29,1,Occasional Responder,Campaign 3
63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,54,2754,0,0,1,0,0,0,0,1,0,0,1270,1169,1,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,Wines,1371,1,Occasional Responder,Campaign 4
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,48,2531,0,0,1,0,0,0,0,0,0,1,70,67,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Large Family (>1 Kid),Single,PhD,Established,Wines,73,0,Never Accepted,No Acceptance
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,45,2839,0,0,1,0,0,0,0,0,1,0,84,48,0,Middle-Aged (31-45),Medium Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Single,Master,Long-term Member,Wines,120,0,Never Accepted,No Acceptance
22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,50,2627,0,0,1,0,0,0,0,1,0,0,42,3,1,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,No Children,Single,Graduation,Established,GoldProds,81,1,Occasional Responder,Campaign 3
30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2705,0,0,1,0,0,0,0,1,0,0,36,35,0,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,MeatProducts,37,0,Never Accepted,No Acceptance
66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,59,2429,0,0,0,1,0,0,0,0,0,1,1220,1063,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Together,PhD,Established,Wines,1377,0,Never Accepted,No Acceptance
30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2539,0,0,1,0,0,0,0,1,0,0,39,27,0,Senior (46-60),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Established,MeatProducts,51,0,Never Accepted,No Acceptance
33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,2696,0,1,0,0,0,0,0,0,0,1,16,15,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Married,PhD,Long-term Member,Wines,17,0,Never Accepted,No Acceptance
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,35,2386,0,1,0,0,0,0,0,1,0,0,16,10,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Married,Graduation,New Member,Fruits,22,0,Never Accepted,No Acceptance
27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,66,2723,0,0,0,0,1,0,0,1,0,0,269,214,0,Elderly (>60),Low Income,Active (0-30d),Silver Spender,No Children,Widow,Graduation,Long-term Member,MeatProducts,324,0,Never Accepted,No Acceptance
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,Senior (46-60),Low Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Married,2n Cycle,Long-term Member,MeatProducts,211,0,Never Accepted,No Acceptance
36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,39,2250,0,0,1,0,0,0,0,0,1,0,13,7,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Single,Master,New Member,Wines,19,0,Never Accepted,No Acceptance
10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,49,2569,0,0,1,0,0,0,0,1,0,0,28,15,0,Senior (46-60),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Established,GoldProds,41,0,Never Accepted,No Acceptance
43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,52,2415,0,0,0,1,0,0,0,0,1,0,385,278,1,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Master,Established,Wines,492,1,Occasional Responder,Campaign 4
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,60,2791,0,0,0,1,0,0,0,1,0,0,846,687,0,Senior (46-60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,1005,0,Never Accepted,No Acceptance
38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,71,2827,0,0,0,1,0,0,0,1,0,0,91,68,0,Elderly (>60),Low Income,At-Risk (31-60d),Silver Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,114,0,Never Accepted,No Acceptance
83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,52,2576,1,0,0,0,0,0,0,0,0,1,1087,1001,0,Senior (46-60),High Income,At-Risk (31-60d),Gold Spender,Large Family (>1 Kid),Divorced,PhD,Established,Wines,1173,0,Never Accepted,No Acceptance
90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,41,2336,0,0,0,1,0,0,0,1,0,0,1681,1624,1,Middle-Aged (31-45),High Income,Active (0-30d),Gold Spender,No Children,Together,Graduation,New Member,MeatProducts,1738,1,Occasional Responder,Campaign 5
62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,41,2361,0,0,0,1,0,0,0,0,1,0,218,214,0,Middle-Aged (31-45),Medium Income,Active (0-30d),Silver Spender,Small Family (1 Kid),Together,Master,New Member,Wines,222,0,Never Accepted,No Acceptance
74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,27,2215,0,0,1,0,0,0,0,1,0,0,1046,965,0,Young Adult (<30),High Income,Inactive (>60d),Gold Spender,No Children,Single,Graduation,New Member,Wines,1127,0,Never Accepted,No Acceptance
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,Elderly (>60),Medium Income,Inactive (>60d),Silver Spender,No Children,Married,PhD,Established,Wines,209,0,Never Accepted,No Acceptance
70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,52,2283,0,1,0,0,0,0,0,0,1,0,709,631,0,Senior (46-60),High Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Married,Master,New Member,Wines,787,0,Never Accepted,No Acceptance
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,0,0,0,1,0,0,0,0,0,1,1553,1508,0,Young Adult (<30),High Income,At-Risk (31-60d),Gold Spender,No Children,Together,PhD,Established,Wines,1598,0,Never Accepted,No Acceptance
43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,49,2811,0,1,0,0,0,0,0,1,0,0,154,122,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,186,0,Never Accepted,No Acceptance
15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,3,11,1,36,2826,0,0,0,1,0,0,0,1,0,0,28,9,0,Middle-Aged (31-45),Low Income,At-Risk (31-60d),Bronze Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,GoldProds,47,0,Never Accepted,No Acceptance
23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2711,0,0,1,0,0,0,0,1,0,0,22,17,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,FishProducts,27,0,Never Accepted,No Acceptance
14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,40,2756,0,0,0,1,0,1,0,0,0,0,61,26,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Together,2n Cycle,Long-term Member,SweetProducts,96,0,Never Accepted,No Acceptance
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,64,2622,1,0,0,0,0,1,0,0,0,0,57,50,0,Elderly (>60),Low Income,Inactive (>60d),Bronze Spender,Large Family (>1 Kid),Divorced,2n Cycle,Established,MeatProducts,64,0,Never Accepted,No Acceptance
75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,55,2799,0,0,0,1,0,0,0,1,0,0,1019,998,0,Senior (46-60),High Income,Active (0-30d),Gold Spender,No Children,Together,Graduation,Long-term Member,Wines,1040,0,Never Accepted,No Acceptance
42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,46,2477,0,0,1,0,0,0,0,1,0,0,144,125,0,Senior (46-60),Medium Income,Inactive (>60d),Silver Spender,Large Family (>1 Kid),Single,Graduation,Established,Wines,163,0,Never Accepted,No Acceptance
30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,60,2634,0,0,0,1,0,0,0,1,0,0,233,123,0,Senior (46-60),Low Income,Active (0-30d),Silver Spender,No Children,Together,Graduation,Long-term Member,GoldProds,343,0,Never Accepted,No Acceptance
55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,65,2409,0,0,1,0,0,0,0,0,0,1,442,438,1,Elderly (>60),Medium Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Single,PhD,Established,Wines,446,1,Occasional Responder,Campaign 4
48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,39,37,0,Senior (46-60),Medium Income,At-Risk (31-60d),Bronze Spender,Large Family (>1 Kid),Married,Graduation,New Member,Wines,41,0,Never Accepted,No Acceptance
27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,48,2827,0,0,1,0,0,0,0,0,0,1,67,64,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Single,PhD,Long-term Member,MeatProducts,70,0,Never Accepted,No Acceptance
65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,49,2189,1,0,0,0,0,0,0,0,0,1,262,252,0,Senior (46-60),High Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Divorced,PhD,New Member,Wines,272,0,Never Accepted,No Acceptance
30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,46,2547,0,0,0,1,0,0,0,0,0,1,44,42,0,Senior (46-60),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Together,PhD,Established,MeatProducts,46,0,Never Accepted,No Acceptance
50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,57,2779,0,1,0,0,0,0,0,1,0,0,486,482,0,Senior (46-60),Medium Income,Active (0-30d),Silver Spender,Large Family (>1 Kid),Married,Graduation,Long-term Member,Wines,490,0,Never Accepted,No Acceptance
23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,38,2748,0,0,1,0,0,1,0,0,0,0,47,15,0,Middle-Aged (31-45),Low Income,Inactive (>60d),Bronze Spender,Small Family (1 Kid),Single,2n Cycle,Long-term Member,GoldProds,79,0,Never Accepted,No Acceptance
53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,44,2756,0,1,0,0,0,0,0,1,0,0,889,863,0,Middle-Aged (31-45),Medium Income,At-Risk (31-60d),Gold Spender,Small Family (1 Kid),Married,Graduation,Long-term Member,Wines,915,0,Never Accepted,No Acceptance
66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,65,2615,0,1,0,0,0,0,0,0,0,1,1471,1457,1,Elderly (>60),High Income,Active (0-30d),Gold Spender,Small Family (1 Kid),Married,PhD,Established,Wines,1485,1,Occasional Responder,Campaign 1
46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,33,2835,0,0,1,0,0,0,0,1,0,0,363,357,0,Middle-Aged (31-45),Medium Income,Inactive (>60d),Silver Spender,Small Family (1 Kid),Single,Graduation,Long-term Member,FishProducts,369,0,Never Accepted,No Acceptance
75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,58,2681,0,0,0,1,0,0,0,1,0,0,948,823,0,Senior (46-60),High Income,Inactive (>60d),Gold Spender,Small Family (1 Kid),Together,Graduation,Long-term Member,Wines,1073,0,Never Accepted,No Acceptance
75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,77,2249,0,1,0,0,0,0,0,0,0,1,1230,1218,0,Elderly (>60),High Income,Inactive (>60d),Gold Spender,No Children,Married,PhD,New Member,MeatProducts,1242,0,Never Accepted,No Acceptance
19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,45,2380,0,0,0,1,0,1,0,0,0,0,50,22,1,Middle-Aged (31-45),Low Income,Active (0-30d),Bronze Spender,Small Family (1 Kid),Together,2n Cycle,New Member,FishProducts,78,1,Occasional Responder,Campaign 3
